36,Black Walnut Public House,"['140 Schermerhorn St', 'Brooklyn, NY 11201']",d0Up0vNOqr1eL3EtjHboMA,4.0,39,"{'latitude': 40.6896982, 'longitude': -73.9881975}",$$$
37,D B A,"['41 1st Ave', 'New York, NY 10003']",5mqqqlQQB7BmVP3CH8ohag,3.5,442,"{'latitude': 40.724582, 'longitude': -73.988063}",$$
38,Murphy's Law,"['417 E 70th St', 'New York, NY 10021']",dYfJqwaQ0Z-7bPVveG1iQg,3.5,91,"{'latitude': 40.76619, 'longitude': -73.95565}",$$
39,The Penrose,"['1590 2nd Ave', 'New York, NY 10028']",mWS4umRg2AyykyAClMrIRw,4.0,1216,"{'latitude': 40.775427, 'longitude': -73.953115}",$$
40,The Ainsworth,"['122 W 26th St', 'New York, NY 10001']",hgwnIf9c9_IvY40YhdqQfw,3.0,635,"{'latitude': 40.745182, 'longitude': -73.992583}",$$
41,Broadway Dive Bar,"['2662 Broadway', 'New York, NY 10025']",KKBVN_B6iSJXINk2HQ46gQ,4.0,155,"{'latitude': 40.7979207, 'longitude': -73.9692688}",$
42,Ontario,"['559 Grand St', 'Brooklyn, NY 11211']",VfbT0KMuddo2gWvMSIYakw,4.0,85,"{'latitude': 40.71138, 'longitude': -73.949241}",$
43,Gramercy Ale House,"['272 3rd Ave', 'New York, NY 10010']",bWhupxuUj3LTu0aK3CuOtA,3.5,89,"{'latitude': 40.73797, 'longitude': -73.98413}",$$
44,Hudson Yards Grill,"['20 Hudson Yards', 'Fl 4', 'New York, NY 10001']",esqICCGgA28y8Cg-l6mPZQ,3.0,150,"{'latitude': 40.7533572, 'longitude': -74.0002527}",$$$
45,The Crosby Bar,"['79 Crosby St', 'New York, NY 10012']",3RzOtG3BmPaZy7NtlbGfsg,3.5,171,"{'latitude': 40.72304, 'longitude': -73.99746}",$$$
46,Berry Park,"['4 Berry St', 'Brooklyn, NY 11211']",DMOwfdP0Va1QI_KNefD8kg,3.5,674,"{'latitude': 40.7224719, 'longitude': -73.9552526}",$$
47,Pioneers,"['138 W 29th St', 'New York, NY 10001']",4KqGAtsXe7FXDRvnRQCjVA,3.5,255,"{'latitude': 40.7472374, 'longitude': -73.9917016}",$$
48,The Roost,"['222 Ave B', 'New York, NY 10009']",6lhdCbVV0v0j2W9W_9lXBw,4.0,144,"{'latitude': 40.7290935, 'longitude': -73.9785323}",$$
49,Monk Mcginn's,"['57 Murray St', 'New York, NY 10007']",F-QQCnbsw48dfx4qVf-WoQ,4.5,92,"{'latitude': 40.71432, 'longitude': -74.00972}",$$
